reward_code,subj_id,condition,trial,epoch_trial,epoch_number,button_press,LR_solution,LR,reward,p_accuracy,rt,trial_end,iti_length,iti_end,stim_onset,session_n,run_n
0.0,860.0,6510.0,0.0,1.0,23.0,0.6093459129333496,82.0,76.0,3.0,0.0,0.596459150314331,1.511965990066528,4.843741241171688,6.355707231238216,0.012881040573120115,4,5
0.0,860.0,6510.0,1.0,2.0,23.0,6.857201099395752,76.0,82.0,0.0,0.0,0.4869191646575928,7.8691558837890625,4.364601754642993,12.233757638432056,6.370275974273682,4,5
0.0,860.0,6510.0,2.0,3.0,23.0,12.884027004241942,76.0,82.0,1.0,0.0,0.6313199996948242,13.751681089401245,8.33607217793728,22.087753267338528,12.252701997756958,4,5
0.0,860.0,6510.0,3.0,4.0,23.0,22.75972604751587,82.0,76.0,2.0,0.0,0.6585469245910645,23.60000991821289,4.860921636858112,28.460931555071003,22.1011700630188,4,5
0.0,860.0,6510.0,4.0,5.0,23.0,28.958394050598145,76.0,82.0,0.0,0.0,0.4833581447601318,29.975353956222534,9.284441165120652,39.25979512134319,28.47502994537353,4,5
0.0,860.0,6510.0,5.0,6.0,23.0,39.788208961486816,76.0,82.0,0.0,0.0,0.5145680904388428,40.77378606796265,6.920482778732382,47.69426884669503,39.27362990379333,4,5
0.0,860.0,6510.0,6.0,7.0,23.0,48.14703989028931,76.0,76.0,0.0,1.0,0.4331381320953369,49.21357989311218,4.164675346582646,53.37825523969483,47.71390008926392,4,5
0.0,860.0,6510.0,7.0,8.0,23.0,53.9210240840912,76.0,82.0,0.0,0.0,0.5245649814605713,54.89272809028627,5.232169242424918,60.124897332711186,53.39645504951476,4,5
0.0,860.0,6510.0,8.0,9.0,23.0,60.5116879940033,82.0,76.0,3.0,0.0,0.3745279312133789,61.6367518901825,6.979018948574474,68.61577083875697,60.13715291023255,4,5
0.0,860.0,6510.0,9.0,0.0,24.0,69.08748507499695,76.0,82.0,0.0,0.0,0.4515600204467773,70.12748908996582,4.637205247505042,74.76469433747086,68.63592004776001,4,5
0.0,860.0,6510.0,10.0,1.0,24.0,75.35040688514708,76.0,76.0,0.0,1.0,0.5654430389404297,76.28497004508972,5.690985158944337,81.97595520403407,74.78495693206787,4,5
0.0,860.0,6510.0,11.0,2.0,24.0,82.50932097434996,76.0,76.0,2.0,1.0,0.5164649486541748,83.49260497093199,7.3754758761300785,90.86808084706207,81.99284887313841,4,5
0.0,860.0,6510.0,12.0,3.0,24.0,91.34295105934144,82.0,82.0,1.0,1.0,0.4599909782409668,92.38296508789061,7.686604221558154,100.06956930944877,90.88295292854308,4,5
0.0,860.0,6510.0,13.0,4.0,24.0,100.74856686592102,82.0,82.0,0.0,1.0,0.6666958332061768,101.58203792572019,7.631502185984846,109.21354011170503,100.08186888694765,4,5
0.0,860.0,6510.0,14.0,5.0,24.0,109.8063268661499,82.0,82.0,0.0,1.0,0.5758199691772461,110.7302119731903,5.638667670356027,116.36887964354632,109.23049902915955,4,5
0.0,860.0,6510.0,15.0,6.0,24.0,116.88322806358336,82.0,82.0,0.0,1.0,0.495877981185913,117.88707995414732,6.701556489223679,124.588636443371,116.3873450756073,4,5
0.0,860.0,6510.0,17.0,8.0,24.0,133.49386501312256,76.0,76.0,0.0,1.0,0.5924289226531982,134.3984100818634,4.855958245780519,139.25436832764393,132.90142703056335,4,5
0.0,860.0,6510.0,18.0,0.0,25.0,139.87367391586304,76.0,76.0,0.0,1.0,0.6062917709350586,140.76383090019226,4.810768615288532,145.5745995154808,139.26736998558044,4,5
0.0,860.0,6510.0,19.0,1.0,25.0,146.1504988670349,82.0,82.0,3.0,1.0,0.5587799549102783,147.09168791770935,8.737153349873672,155.82884126758302,145.59171509742734,4,5
0.0,860.0,6510.0,20.0,2.0,25.0,156.43300700187683,76.0,76.0,0.0,1.0,0.5845000743865967,157.3456859588623,4.599088843037316,161.94477480189963,155.84850096702576,4,5
0.0,860.0,6510.0,21.0,3.0,25.0,162.5329110622406,82.0,82.0,2.0,1.0,0.5678880214691162,163.46017503738403,13.146778270359171,176.6069533077432,161.965017080307,4,5
0.0,860.0,6510.0,22.0,4.0,25.0,177.18758606910706,76.0,76.0,0.0,1.0,0.5671989917755127,178.11967587471005,7.770956098222235,185.89063197293228,176.6204218864441,4,5
0.0,860.0,6510.0,23.0,5.0,25.0,186.4734890460968,82.0,82.0,2.0,1.0,0.5708000659942627,187.4032680988312,8.646151970437254,196.04942006926845,185.90268397331238,4,5
0.0,860.0,6510.0,24.0,6.0,25.0,196.65422201156613,82.0,82.0,0.0,1.0,0.5855190753936768,197.56756091117856,5.46930443458303,203.03686534576158,196.06869602203366,4,5
0.0,860.0,6510.0,25.0,7.0,25.0,203.75810599327087,76.0,76.0,0.0,1.0,0.7079250812530518,204.55024003982544,5.082341016478622,209.63258105630405,203.05017304420474,4,5
0.0,860.0,6510.0,26.0,8.0,25.0,210.18772387504575,76.0,76.0,0.0,1.0,0.5386819839477539,211.1493420600891,9.54056071337134,220.68990277346046,209.64904093742368,4,5
0.0,860.0,6510.0,27.0,9.0,25.0,221.34841394424444,82.0,76.0,3.0,0.0,0.642510175704956,222.20327901840207,10.91303508485256,233.11631410325464,220.70589303970334,4,5
0.0,860.0,6510.0,28.0,10.0,25.0,233.73004293441767,82.0,82.0,2.0,1.0,0.6011419296264648,234.62869787216184,7.495272192683102,242.12397006484494,233.12889409065247,4,5
0.0,860.0,6510.0,29.0,11.0,25.0,242.76088500022885,76.0,82.0,0.0,0.0,0.6248400211334229,243.63627409935,6.671262284482294,250.30753638383229,242.1360409259796,4,5
0.0,860.0,6510.0,30.0,12.0,25.0,250.93077898025513,76.0,82.0,2.0,0.0,0.603295087814331,251.82726788520807,5.036660685623608,256.86392857083166,250.327486038208,4,5
0.0,860.0,6510.0,31.0,13.0,25.0,257.40069103240967,76.0,82.0,0.0,0.0,0.5165400505065917,258.3834939002991,5.234067552537788,263.61756145283687,256.8841419219971,4,5
0.0,860.0,6510.0,32.0,0.0,26.0,264.10516095161444,76.0,76.0,0.0,1.0,0.4720032215118408,265.12960505485535,8.865892158025662,273.995497212881,263.6331529617309,4,5
0.0,860.0,6510.0,33.0,1.0,26.0,274.4892740249634,76.0,82.0,2.0,0.0,0.4740281105041504,275.512326002121,4.950269098169418,280.4625951002904,274.01524090766907,4,5
0.0,860.0,6510.0,34.0,2.0,26.0,281.19670701026917,76.0,76.0,0.0,1.0,0.7156059741973876,281.97775292396545,7.398516678214726,289.3762696021802,280.48107910156244,4,5
0.0,860.0,6510.0,35.0,3.0,26.0,289.8474760055542,76.0,82.0,2.0,0.0,0.4505820274353027,290.89319586753845,8.606457544057466,299.49965341159594,289.39688801765436,4,5
0.0,860.0,6510.0,36.0,4.0,26.0,299.9846179485321,76.0,82.0,0.0,0.0,0.4649951457977295,301.0195610523224,6.025032207621565,307.04459325994395,299.5196199417114,4,5
0.0,860.0,6510.0,37.0,5.0,26.0,307.51211309432983,76.0,82.0,0.0,0.0,0.4508440494537354,308.5596880912781,4.882751901204925,313.442439992483,307.0612630844116,4,5
0.0,860.0,6510.0,38.0,6.0,26.0,313.93599700927734,76.0,82.0,0.0,0.0,0.4771299362182617,314.9563009738922,6.836633788809351,321.7929347627016,313.45886206626886,4,5
0.0,860.0,6510.0,39.0,7.0,26.0,322.30894303321844,82.0,82.0,0.0,1.0,0.5005669593811035,323.3048400878906,14.516115417172749,337.82095550506335,321.80840086936956,4,5
0.0,860.0,6510.0,40.0,8.0,26.0,338.4833290576935,82.0,76.0,2.0,0.0,0.6431338787078859,339.33607602119446,4.481411346757632,343.8174873679521,337.84018898010254,4,5
0.0,860.0,6510.0,41.0,9.0,26.0,344.413181066513,76.0,82.0,1.0,0.0,0.5831339359283447,345.3301360607148,10.448454392977592,355.77859045369235,343.8300409317017,4,5
0.0,860.0,6510.0,42.0,10.0,26.0,356.3556950092316,82.0,76.0,0.0,0.0,0.5604121685028077,357.2949619293213,6.024610106221199,363.3195720355425,355.79528093338007,4,5
0.0,860.0,6510.0,43.0,11.0,26.0,363.7986268997192,82.0,82.0,0.0,1.0,0.4628250598907472,364.83264708518976,4.860754308800634,369.69340139399037,363.33579993248,4,5
0.0,860.0,6510.0,44.0,0.0,27.0,370.10047602653503,82.0,76.0,0.0,0.0,0.3907709121704102,371.2096269130706,4.6982873099562745,375.9079142230269,369.7096970081329,4,5
0.0,860.0,6510.0,45.0,1.0,27.0,376.3893349170685,82.0,82.0,0.0,1.0,0.4636318683624268,377.4259440898895,4.2519020211258525,381.67784611101536,375.9256939888,4,5
0.0,860.0,6510.0,46.0,2.0,27.0,382.20317792892456,76.0,82.0,2.0,0.0,0.5119349956512452,383.19141602516174,7.3409338027783875,390.53234982794015,381.69126796722406,4,5
0.0,860.0,6510.0,47.0,3.0,27.0,391.0568919181824,76.0,82.0,3.0,0.0,0.508519172668457,392.04644799232483,5.5342543837076335,397.5807023760325,390.54836797714233,4,5
0.0,860.0,6510.0,48.0,4.0,27.0,398.1007740497588,76.0,82.0,0.0,0.0,0.5030350685119629,399.0952460765839,6.330092942529211,405.42533901911315,397.59773302078247,4,5
0.0,860.0,6510.0,49.0,5.0,27.0,405.9095890522003,82.0,76.0,0.0,0.0,0.4713358879089356,406.93828988075256,8.105305642037246,415.0435955227898,405.438248872757,4,5
0.0,860.0,6510.0,50.0,0.0,28.0,415.6193549633025,82.0,76.0,2.0,0.0,0.5577008724212646,416.5593149662017,5.4368402293789,421.9961551955806,415.0616450309754,4,5
0.0,860.0,6510.0,51.0,1.0,28.0,422.6271059513092,76.0,82.0,3.0,0.0,0.6156618595123291,423.50856590271,13.904126895266865,437.4126927979769,422.01143908500677,4,5
0.0,860.0,6510.0,52.0,2.0,28.0,437.93483090400696,76.0,82.0,0.0,0.0,0.5095741748809814,438.92272686958313,8.993175276595403,447.91590214617855,437.42525196075445,4,5
0.0,860.0,6510.0,53.0,3.0,28.0,448.5965359210968,82.0,76.0,0.0,0.0,0.664219856262207,449.4322428703308,7.6080125105281935,457.040255380859,447.93230795860285,4,5
0.0,860.0,6510.0,54.0,4.0,28.0,457.6421229839325,76.0,76.0,0.0,1.0,0.585345983505249,458.55353593826294,7.381630800942164,465.9351667392051,457.0567719936371,4,5
0.0,860.0,6510.0,55.0,5.0,28.0,466.3501000404358,82.0,82.0,0.0,1.0,0.3950319290161133,467.45240497589117,4.5541796797396215,472.0065846556308,465.95506501197815,4,5
0.0,860.0,6510.0,56.0,6.0,28.0,472.5756878852845,82.0,76.0,3.0,0.0,0.5546019077301025,473.5180130004882,6.1410098962624815,479.6590228967507,472.02108001708973,4,5
0.0,860.0,6510.0,57.0,7.0,28.0,480.2767488956451,76.0,82.0,0.0,0.0,0.5990180969238281,481.17786407470703,4.32817498318262,485.50603905788967,479.67772698402393,4,5
0.0,860.0,6510.0,58.0,8.0,28.0,485.9592719078064,82.0,82.0,0.0,1.0,0.44104599952697754,487.0159120559692,5.5199571806540835,492.5358692366233,485.5182199478149,4,5
