reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,button_press_onset,stim_onset,session_n,run_n
0.0,860.0,6510.0,0.0,4.0,5.0,76.0,0.42281389236450195,0.016108036041259762,4,2
0.0,860.0,6510.0,1.0,5.0,5.0,76.0,7.225805044174194,6.707420110702515,4,2
0.0,860.0,6510.0,2.0,6.0,5.0,82.0,13.191608905792235,12.698245048522947,4,2
0.0,860.0,6510.0,3.0,7.0,5.0,82.0,22.742081165313724,22.21399807929993,4,2
0.0,860.0,6510.0,4.0,8.0,5.0,82.0,33.33994770050049,32.84559488296509,4,2
0.0,860.0,6510.0,5.0,9.0,5.0,76.0,41.54541301727294,40.94384503364562,4,2
0.0,860.0,6510.0,6.0,0.0,6.0,76.0,49.27033925056458,48.7342131137848,4,2
0.0,860.0,6510.0,7.0,1.0,6.0,82.0,57.86801791191101,57.29145789146423,4,2
0.0,860.0,6510.0,8.0,2.0,6.0,82.0,66.57383298873901,66.07329607009888,4,2
0.0,860.0,6510.0,9.0,3.0,6.0,76.0,72.22553896903992,71.62255692481995,4,2
0.0,860.0,6510.0,10.0,4.0,6.0,76.0,79.52120995521545,78.91241502761841,4,2
0.0,860.0,6510.0,11.0,5.0,6.0,76.0,86.13021397590637,85.58702993392944,4,2
0.0,860.0,6510.0,12.0,6.0,6.0,82.0,93.02391624450684,92.56171703338623,4,2
0.0,860.0,6510.0,13.0,7.0,6.0,82.0,100.30178093910216,99.75154089927672,4,2
0.0,860.0,6510.0,14.0,8.0,6.0,82.0,109.17344498634337,108.54217100143431,4,2
0.0,860.0,6510.0,15.0,9.0,6.0,,,116.2747058868408,4,2
0.0,860.0,6510.0,16.0,10.0,6.0,76.0,126.08485007286072,125.54840588569641,4,2
0.0,860.0,6510.0,17.0,0.0,7.0,76.0,133.1417870521545,132.53093099594113,4,2
0.0,860.0,6510.0,18.0,1.0,7.0,82.0,141.6855070590973,141.23787903785706,4,2
0.0,860.0,6510.0,19.0,2.0,7.0,76.0,147.46996116638184,146.84475803375244,4,2
0.0,860.0,6510.0,20.0,3.0,7.0,76.0,154.79791688919067,154.268620967865,4,2
0.0,860.0,6510.0,21.0,4.0,7.0,76.0,160.37395501136777,159.87606811523435,4,2
0.0,860.0,6510.0,22.0,5.0,7.0,82.0,167.09875106811523,166.4751570224762,4,2
0.0,860.0,6510.0,23.0,6.0,7.0,76.0,174.80917692184445,174.19104409217832,4,2
0.0,860.0,6510.0,24.0,7.0,7.0,82.0,182.07318997383118,181.53987407684326,4,2
0.0,860.0,6510.0,25.0,8.0,7.0,76.0,189.32799696922302,188.7812259197235,4,2
0.0,860.0,6510.0,26.0,9.0,7.0,76.0,195.7995510101318,195.19535589218137,4,2
0.0,860.0,6510.0,27.0,10.0,7.0,82.0,202.34933114051816,201.8034150600433,4,2
0.0,860.0,6510.0,28.0,11.0,7.0,76.0,213.83010292053223,213.32702898979187,4,2
0.0,860.0,6510.0,29.0,12.0,7.0,76.0,219.86894607543945,219.37445497512817,4,2
0.0,860.0,6510.0,30.0,13.0,7.0,82.0,231.3815021514893,230.8157849311829,4,2
0.0,860.0,6510.0,31.0,14.0,7.0,82.0,237.7832019329071,237.2313940525055,4,2
0.0,860.0,6510.0,32.0,15.0,7.0,76.0,247.1949899196625,246.646833896637,4,2
0.0,860.0,6510.0,33.0,16.0,7.0,76.0,254.97083997726435,254.39501690864557,4,2
0.0,860.0,6510.0,34.0,17.0,7.0,82.0,261.3254990577698,260.8192000389099,4,2
0.0,860.0,6510.0,35.0,0.0,8.0,82.0,269.41232228279114,268.927148103714,4,2
0.0,860.0,6510.0,36.0,1.0,8.0,82.0,284.43486309051514,283.95807003974915,4,2
0.0,860.0,6510.0,37.0,2.0,8.0,82.0,290.36268806457514,289.7074780464172,4,2
0.0,860.0,6510.0,38.0,3.0,8.0,76.0,295.90638780593866,295.31416988372797,4,2
0.0,860.0,6510.0,39.0,4.0,8.0,82.0,304.3943498134613,303.8391718864441,4,2
0.0,860.0,6510.0,40.0,5.0,8.0,76.0,313.3329830169677,312.812164068222,4,2
0.0,860.0,6510.0,41.0,6.0,8.0,82.0,325.2114899158477,324.56914091110224,4,2
0.0,860.0,6510.0,42.0,7.0,8.0,82.0,331.1364500522613,330.6012289524078,4,2
