onset	duration	trial_type	rt	accuracy	epoch_length	epoch_trial	epoch_number
1.590800285339355469e-02	1.499650001525878906e+00	0.000000000000000000e+00	2.321119308471679688e-01	1.000000000000000000e+00	8.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.364781141281127930e+00	1.500102043151855469e+00	1.000000000000000000e+00	4.537820816040039062e-01	1.000000000000000000e+00	8.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.639673709869384766e+01	1.488332986831665039e+00	2.000000000000000000e+00	4.386100769042968750e-01	0.000000000000000000e+00	8.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00
2.707879209518432617e+01	1.499502897262573242e+00	3.000000000000000000e+00	5.030150413513183594e-01	1.000000000000000000e+00	8.000000000000000000e+00	3.000000000000000000e+00	0.000000000000000000e+00
3.797749304771423340e+01	1.499704122543334961e+00	4.000000000000000000e+00	4.431478977203369141e-01	0.000000000000000000e+00	8.000000000000000000e+00	4.000000000000000000e+00	0.000000000000000000e+00
4.774196314811706543e+01	1.500237941741943359e+00	5.000000000000000000e+00	4.691798686981201172e-01	0.000000000000000000e+00	8.000000000000000000e+00	5.000000000000000000e+00	0.000000000000000000e+00
5.737395715713500977e+01	1.488499879837036133e+00	6.000000000000000000e+00	4.087131023406982422e-01	0.000000000000000000e+00	8.000000000000000000e+00	6.000000000000000000e+00	0.000000000000000000e+00
6.523971605300903320e+01	1.487571001052856445e+00	7.000000000000000000e+00	4.347999095916748047e-01	0.000000000000000000e+00	8.000000000000000000e+00	7.000000000000000000e+00	0.000000000000000000e+00
7.313855314254760742e+01	1.499966859817504883e+00	8.000000000000000000e+00	4.655170440673828125e-01	1.000000000000000000e+00	1.800000000000000000e+01	0.000000000000000000e+00	1.000000000000000000e+00
8.078694295883178711e+01	1.488288164138793945e+00	9.000000000000000000e+00	5.308809280395507812e-01	1.000000000000000000e+00	1.800000000000000000e+01	1.000000000000000000e+00	1.000000000000000000e+00
9.051952910423278809e+01	1.498913049697875977e+00	1.000000000000000000e+01	4.731731414794921875e-01	0.000000000000000000e+00	1.800000000000000000e+01	2.000000000000000000e+00	1.000000000000000000e+00
9.836803197860717773e+01	1.488229990005493164e+00	1.100000000000000000e+01	4.694559574127197266e-01	0.000000000000000000e+00	1.800000000000000000e+01	3.000000000000000000e+00	1.000000000000000000e+00
1.069167671203613281e+02	1.488833904266357422e+00	1.200000000000000000e+01	4.533069133758544922e-01	0.000000000000000000e+00	1.800000000000000000e+01	4.000000000000000000e+00	1.000000000000000000e+00
1.159319930076599121e+02	1.540863990783691406e+00	1.300000000000000000e+01	4.927918910980224609e-01	1.000000000000000000e+00	1.800000000000000000e+01	5.000000000000000000e+00	1.000000000000000000e+00
1.258337731361389160e+02	1.500046968460083008e+00	1.400000000000000000e+01	4.574599266052246094e-01	0.000000000000000000e+00	1.800000000000000000e+01	6.000000000000000000e+00	1.000000000000000000e+00
1.341654679775238037e+02	1.488911151885986328e+00	1.500000000000000000e+01	6.714229583740234375e-01	0.000000000000000000e+00	1.800000000000000000e+01	7.000000000000000000e+00	1.000000000000000000e+00
1.444811429977416992e+02	1.488330125808715820e+00	1.600000000000000000e+01	5.766460895538330078e-01	0.000000000000000000e+00	1.800000000000000000e+01	8.000000000000000000e+00	1.000000000000000000e+00
1.526462650299072266e+02	1.501065015792846680e+00	1.700000000000000000e+01	4.490489959716796875e-01	0.000000000000000000e+00	1.800000000000000000e+01	9.000000000000000000e+00	1.000000000000000000e+00
