reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,button_press_onset,stim_onset,session_n,run_n
6.0,790.0,8510.0,0.0,6.0,16.0,,,0.016487836837768555,2,3
6.0,790.0,8510.0,1.0,7.0,16.0,82.0,8.685054063796995,8.365603923797606,2,3
6.0,790.0,8510.0,2.0,8.0,16.0,82.0,16.68778395652771,16.397766828536987,2,3
6.0,790.0,8510.0,3.0,9.0,16.0,76.0,27.410551786422726,27.096313953399655,2,3
6.0,790.0,8510.0,4.0,0.0,17.0,82.0,38.32132577896118,37.994290828704834,2,3
6.0,790.0,8510.0,5.0,1.0,17.0,82.0,48.0690188407898,47.77675080299378,2,3
6.0,790.0,8510.0,6.0,2.0,17.0,82.0,57.73697710037231,57.408704996109,2,3
6.0,790.0,8510.0,7.0,3.0,17.0,76.0,65.64057111740112,65.29097294807434,2,3
6.0,790.0,8510.0,8.0,4.0,17.0,76.0,73.63435482978821,73.20636487007141,2,3
6.0,790.0,8510.0,9.0,5.0,17.0,76.0,81.28001880645753,80.8553788661957,2,3
6.0,790.0,8510.0,10.0,6.0,17.0,82.0,91.0320301055908,90.60399293899535,2,3
6.0,790.0,8510.0,11.0,7.0,17.0,82.0,98.8086621761322,98.45258498191833,2,3
6.0,790.0,8510.0,12.0,8.0,17.0,76.0,107.43819999694824,107.00195002555847,2,3
6.0,790.0,8510.0,13.0,9.0,17.0,76.0,116.47826409339903,116.03400802612303,2,3
6.0,790.0,8510.0,14.0,0.0,18.0,82.0,126.39090991020204,125.8984718322754,2,3
6.0,790.0,8510.0,15.0,1.0,18.0,82.0,134.76460886001587,134.23110485076904,2,3
6.0,790.0,8510.0,16.0,2.0,18.0,82.0,145.03136587142941,144.54702281951901,2,3
6.0,790.0,8510.0,17.0,3.0,18.0,82.0,153.252210855484,152.72866988182068,2,3
6.0,790.0,8510.0,18.0,4.0,18.0,76.0,164.46415805816653,164.0444488525391,2,3
6.0,790.0,8510.0,19.0,5.0,18.0,82.0,172.8908116817474,172.3925788402557,2,3
6.0,790.0,8510.0,20.0,6.0,18.0,82.0,181.05336999893186,180.54147195816037,2,3
6.0,790.0,8510.0,21.0,7.0,18.0,82.0,189.27621507644653,188.80757904052734,2,3
6.0,790.0,8510.0,22.0,8.0,18.0,82.0,197.04322791099548,196.555428981781,2,3
6.0,790.0,8510.0,23.0,9.0,18.0,82.0,204.78691601753235,204.3383719921112,2,3
6.0,790.0,8510.0,24.0,10.0,18.0,76.0,213.63949108123782,212.98712992668155,2,3
6.0,790.0,8510.0,25.0,11.0,18.0,82.0,222.36162400245664,221.73568987846372,2,3
6.0,790.0,8510.0,26.0,12.0,18.0,82.0,229.97596597671512,229.4518258571625,2,3
6.0,790.0,8510.0,27.0,13.0,18.0,76.0,239.08283376693728,238.49973988533023,2,3
6.0,790.0,8510.0,28.0,14.0,18.0,76.0,247.63469266891474,247.21565580368036,2,3
6.0,790.0,8510.0,29.0,15.0,18.0,76.0,257.0484459400177,256.5812339782715,2,3
6.0,790.0,8510.0,30.0,16.0,18.0,76.0,265.2533481121063,264.6630790233612,2,3
6.0,790.0,8510.0,31.0,17.0,18.0,76.0,273.5469830036163,273.01251602172846,2,3
6.0,790.0,8510.0,32.0,0.0,19.0,76.0,282.9796047210693,282.51067686080927,2,3
6.0,790.0,8510.0,33.0,1.0,19.0,82.0,292.74051094055176,292.3591468334198,2,3
6.0,790.0,8510.0,34.0,2.0,19.0,82.0,301.00003385543823,300.49163484573364,2,3
6.0,790.0,8510.0,35.0,3.0,19.0,82.0,308.6699769496918,308.1570498943329,2,3
6.0,790.0,8510.0,36.0,4.0,19.0,82.0,317.1737728118896,316.6721308231353,2,3
6.0,790.0,8510.0,37.0,5.0,19.0,76.0,326.16966700553894,325.572016954422,2,3
6.0,790.0,8510.0,38.0,6.0,19.0,76.0,333.8823459148407,333.2875089645386,2,3
6.0,790.0,8510.0,39.0,7.0,19.0,82.0,342.18900609016424,341.6357710361481,2,3
6.0,790.0,8510.0,40.0,8.0,19.0,82.0,350.70079517364496,350.1847259998321,2,3
6.0,790.0,8510.0,41.0,9.0,19.0,82.0,360.34758710861206,359.68347096443176,2,3
6.0,790.0,8510.0,42.0,10.0,19.0,76.0,370.2282028198242,369.54909086227417,2,3
6.0,790.0,8510.0,43.0,11.0,19.0,82.0,378.45510172843933,377.8312118053436,2,3
6.0,790.0,8510.0,44.0,12.0,19.0,82.0,388.41099190711975,387.8458788394928,2,3
6.0,790.0,8510.0,45.0,13.0,19.0,76.0,397.7034418582916,397.0944240093231,2,3
6.0,790.0,8510.0,46.0,14.0,19.0,76.0,407.86539602279663,407.2596049308777,2,3
6.0,790.0,8510.0,47.0,15.0,19.0,82.0,416.72112584114075,416.1920919418335,2,3
6.0,790.0,8510.0,48.0,0.0,20.0,82.0,427.816666841507,427.34032893180853,2,3
6.0,790.0,8510.0,49.0,1.0,20.0,76.0,435.75530600547785,435.13973498344416,2,3
6.0,790.0,8510.0,50.0,2.0,20.0,82.0,445.5974128246308,445.0213968753815,2,3
6.0,790.0,8510.0,51.0,3.0,20.0,76.0,453.79605984687805,453.0865399837494,2,3
6.0,790.0,8510.0,52.0,4.0,20.0,82.0,461.40184593200684,460.76983094215393,2,3
6.0,790.0,8510.0,53.0,0.0,21.0,82.0,470.49863696098333,469.9682908058167,2,3
6.0,790.0,8510.0,54.0,1.0,21.0,76.0,480.8422908782959,480.2670958042145,2,3
6.0,790.0,8510.0,55.0,2.0,21.0,82.0,488.98291015624994,488.43213200569147,2,3
6.0,790.0,8510.0,56.0,3.0,21.0,82.0,499.90367293357855,499.2811799049378,2,3
6.0,790.0,8510.0,57.0,4.0,21.0,82.0,507.78040790557856,507.3624229431152,2,3
6.0,790.0,8510.0,58.0,5.0,21.0,82.0,515.6583299636841,515.0957000255585,2,3
6.0,790.0,8510.0,59.0,6.0,21.0,76.0,526.4763498306274,525.9103548526764,2,3
