reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,button_press_onset,stim_onset,session_n,run_n
3.0,860.0,7510.0,0.0,1.0,16.0,82.0,0.357957124710083,0.013640165328979492,5,4
3.0,860.0,7510.0,1.0,2.0,16.0,76.0,7.0938448905944815,6.615386009216308,5,4
3.0,860.0,7510.0,2.0,3.0,16.0,76.0,12.71764302253723,12.181221961975096,5,4
3.0,860.0,7510.0,3.0,4.0,16.0,82.0,21.67855215072632,21.071482181549072,5,4
3.0,860.0,7510.0,4.0,5.0,16.0,82.0,28.452395915985104,27.879126071929928,5,4
3.0,860.0,7510.0,5.0,6.0,16.0,76.0,38.18005299568176,37.719907999038696,5,4
3.0,860.0,7510.0,6.0,0.0,17.0,76.0,46.80276226997376,46.28504610061646,5,4
3.0,860.0,7510.0,7.0,1.0,17.0,76.0,56.09060406684875,55.366948127746575,5,4
3.0,860.0,7510.0,8.0,2.0,17.0,82.0,63.77427625656127,63.17350816726684,5,4
3.0,860.0,7510.0,9.0,3.0,17.0,82.0,70.04809212684631,69.5066180229187,5,4
3.0,860.0,7510.0,10.0,4.0,17.0,76.0,76.48197293281555,76.00601005554199,5,4
3.0,860.0,7510.0,11.0,5.0,17.0,76.0,84.5527331829071,84.0292751789093,5,4
3.0,860.0,7510.0,12.0,6.0,17.0,76.0,93.6715269088745,93.0863800048828,5,4
3.0,860.0,7510.0,13.0,0.0,18.0,76.0,100.80533480644226,100.29453897476196,5,4
3.0,860.0,7510.0,14.0,1.0,18.0,76.0,108.32021284103392,107.84278202056883,5,4
3.0,860.0,7510.0,15.0,2.0,18.0,82.0,114.6281042098999,114.0924620628357,5,4
3.0,860.0,7510.0,16.0,3.0,18.0,76.0,121.12178802490234,120.61620998382568,5,4
3.0,860.0,7510.0,17.0,4.0,18.0,82.0,127.46366930007935,126.9649031162262,5,4
3.0,860.0,7510.0,18.0,5.0,18.0,76.0,133.10241222381592,132.5641131401062,5,4
3.0,860.0,7510.0,19.0,6.0,18.0,82.0,140.81827306747437,140.33027815818787,5,4
3.0,860.0,7510.0,20.0,7.0,18.0,76.0,152.16595005989075,151.653804063797,5,4
3.0,860.0,7510.0,21.0,8.0,18.0,82.0,159.02300906181335,158.3609709739685,5,4
3.0,860.0,7510.0,22.0,9.0,18.0,82.0,166.39552187919614,165.87616395950315,5,4
3.0,860.0,7510.0,23.0,10.0,18.0,76.0,173.89630103111267,173.26674604415894,5,4
3.0,860.0,7510.0,24.0,11.0,18.0,82.0,179.37518787384033,178.8249750137329,5,4
3.0,860.0,7510.0,25.0,12.0,18.0,76.0,188.7909941673279,188.29759311676028,5,4
3.0,860.0,7510.0,26.0,13.0,18.0,76.0,196.17764711380002,195.61438608169553,5,4
3.0,860.0,7510.0,27.0,14.0,18.0,82.0,205.79456400871274,205.08743715286252,5,4
3.0,860.0,7510.0,28.0,15.0,18.0,82.0,217.55124926567075,217.0354731082916,5,4
3.0,860.0,7510.0,29.0,16.0,18.0,76.0,223.21310305595395,222.7516241073608,5,4
3.0,860.0,7510.0,30.0,17.0,18.0,76.0,232.85312604904172,232.32576513290402,5,4
3.0,860.0,7510.0,31.0,0.0,19.0,76.0,239.06694793701172,238.59861707687378,5,4
3.0,860.0,7510.0,32.0,1.0,19.0,82.0,247.1765339374542,246.63989496231076,5,4
3.0,860.0,7510.0,33.0,2.0,19.0,82.0,253.2332112789154,252.68902015686035,5,4
