onset	duration	trial_type	rt	accuracy	epoch_length	epoch_trial	epoch_number
1.253294944763183594e-02	1.499900102615356445e+00	0.000000000000000000e+00	2.541689872741699219e-01	0.000000000000000000e+00	2.800000000000000000e+01	2.300000000000000000e+01	1.600000000000000000e+01
8.362145900726318359e+00	1.499816179275512695e+00	1.000000000000000000e+00	5.195078849792480469e-01	1.000000000000000000e+00	2.800000000000000000e+01	2.400000000000000000e+01	1.600000000000000000e+01
1.639382791519165039e+01	1.500350952148437500e+00	2.000000000000000000e+00	5.597381591796875000e-01	1.000000000000000000e+00	2.800000000000000000e+01	2.500000000000000000e+01	1.600000000000000000e+01
2.709324598312377930e+01	1.498768091201782227e+00	3.000000000000000000e+00	4.771099090576171875e-01	1.000000000000000000e+00	2.800000000000000000e+01	2.600000000000000000e+01	1.600000000000000000e+01
3.799129891395568848e+01	1.499977111816406250e+00	4.000000000000000000e+00	5.054368972778320312e-01	1.000000000000000000e+00	2.800000000000000000e+01	2.700000000000000000e+01	1.700000000000000000e+01
4.777341198921203613e+01	1.499638080596923828e+00	5.000000000000000000e+00	5.241680145263671875e-01	0.000000000000000000e+00	1.600000000000000000e+01	0.000000000000000000e+00	1.700000000000000000e+01
5.740521502494812012e+01	1.500035047531127930e+00	6.000000000000000000e+00	5.293691158294677734e-01	1.000000000000000000e+00	1.600000000000000000e+01	1.000000000000000000e+00	1.700000000000000000e+01
6.528733587265014648e+01	1.499986171722412109e+00	7.000000000000000000e+00	4.480140209197998047e-01	1.000000000000000000e+00	1.600000000000000000e+01	2.000000000000000000e+00	1.700000000000000000e+01
7.320288395881652832e+01	1.499920129776000977e+00	8.000000000000000000e+00	4.571731090545654297e-01	0.000000000000000000e+00	1.600000000000000000e+01	3.000000000000000000e+00	1.700000000000000000e+01
8.085192990303039551e+01	1.499943017959594727e+00	9.000000000000000000e+00	4.561319351196289062e-01	1.000000000000000000e+00	1.600000000000000000e+01	4.000000000000000000e+00	1.700000000000000000e+01
9.060069108009338379e+01	1.500074863433837891e+00	1.000000000000000000e+01	4.620060920715332031e-01	1.000000000000000000e+00	1.600000000000000000e+01	5.000000000000000000e+00	1.700000000000000000e+01
9.844921708106994629e+01	1.499976873397827148e+00	1.100000000000000000e+01	5.671579837799072266e-01	1.000000000000000000e+00	1.600000000000000000e+01	6.000000000000000000e+00	1.700000000000000000e+01
1.069983470439910889e+02	1.500011920928955078e+00	1.200000000000000000e+01	4.627578258514404297e-01	0.000000000000000000e+00	1.600000000000000000e+01	7.000000000000000000e+00	1.700000000000000000e+01
1.160307478904724121e+02	1.499776124954223633e+00	1.300000000000000000e+01	4.832680225372314453e-01	0.000000000000000000e+00	1.600000000000000000e+01	8.000000000000000000e+00	1.700000000000000000e+01
1.258956580162048340e+02	1.499881029129028320e+00	1.400000000000000000e+01	5.211808681488037109e-01	1.000000000000000000e+00	1.600000000000000000e+01	9.000000000000000000e+00	1.800000000000000000e+01
1.343247439861297607e+02	1.499886989593505859e+00	1.500000000000000000e+01	5.396609306335449219e-01	1.000000000000000000e+00	1.600000000000000000e+01	1.000000000000000000e+01	1.800000000000000000e+01
1.446397190093994141e+02	1.500691890716552734e+00	1.600000000000000000e+01	6.305539608001708984e-01	0.000000000000000000e+00	1.600000000000000000e+01	1.100000000000000000e+01	1.800000000000000000e+01
1.528227880001068115e+02	1.498960971832275391e+00	1.700000000000000000e+01	6.821720600128173828e-01	0.000000000000000000e+00	1.600000000000000000e+01	1.200000000000000000e+01	1.800000000000000000e+01
1.641379070281982422e+02	1.499534845352172852e+00	1.800000000000000000e+01	4.828119277954101562e-01	1.000000000000000000e+00	1.600000000000000000e+01	1.300000000000000000e+01	1.800000000000000000e+01
1.724864599704742432e+02	1.500308990478515625e+00	1.900000000000000000e+01	5.610671043395996094e-01	1.000000000000000000e+00	1.600000000000000000e+01	1.400000000000000000e+01	1.800000000000000000e+01
1.806351139545440674e+02	1.500036001205444336e+00	2.000000000000000000e+01	5.691812038421630859e-01	0.000000000000000000e+00	1.600000000000000000e+01	1.500000000000000000e+01	1.800000000000000000e+01
1.889004390239715576e+02	1.500027894973754883e+00	2.100000000000000000e+01	6.519808769226074219e-01	1.000000000000000000e+00	2.200000000000000000e+01	0.000000000000000000e+00	1.800000000000000000e+01
1.966332619190216064e+02	1.500408172607421875e+00	2.200000000000000000e+01	6.767230033874511719e-01	0.000000000000000000e+00	2.200000000000000000e+01	1.000000000000000000e+00	1.800000000000000000e+01
2.044152488708496094e+02	1.500339031219482422e+00	2.300000000000000000e+01	6.275858879089355469e-01	0.000000000000000000e+00	2.200000000000000000e+01	2.000000000000000000e+00	1.800000000000000000e+01
2.130640919208526611e+02	1.500033140182495117e+00	2.400000000000000000e+01	6.583929061889648438e-01	1.000000000000000000e+00	2.200000000000000000e+01	3.000000000000000000e+00	1.800000000000000000e+01
2.218135130405426025e+02	1.499739885330200195e+00	2.500000000000000000e+01	6.910889148712158203e-01	1.000000000000000000e+00	2.200000000000000000e+01	4.000000000000000000e+00	1.800000000000000000e+01
2.295286970138549805e+02	1.500258922576904297e+00	2.600000000000000000e+01	6.574659347534179688e-01	1.000000000000000000e+00	2.200000000000000000e+01	5.000000000000000000e+00	1.800000000000000000e+01
2.385766830444335938e+02	1.500107049942016602e+00	2.700000000000000000e+01	5.812690258026123047e-01	1.000000000000000000e+00	2.200000000000000000e+01	6.000000000000000000e+00	1.800000000000000000e+01
2.472930130958557129e+02	1.500171899795532227e+00	2.800000000000000000e+01	6.098558902740478516e-01	1.000000000000000000e+00	2.200000000000000000e+01	7.000000000000000000e+00	1.800000000000000000e+01
2.566585180759429932e+02	1.486578941345214844e+00	2.900000000000000000e+01	5.361249446868896484e-01	1.000000000000000000e+00	2.200000000000000000e+01	8.000000000000000000e+00	1.800000000000000000e+01
2.647241029739379883e+02	1.499299049377441406e+00	3.000000000000000000e+01	5.543229579925537109e-01	1.000000000000000000e+00	2.200000000000000000e+01	9.000000000000000000e+00	1.800000000000000000e+01
2.730727000236511230e+02	1.499924898147583008e+00	3.100000000000000000e+01	5.136301517486572266e-01	1.000000000000000000e+00	2.200000000000000000e+01	1.000000000000000000e+01	1.800000000000000000e+01
2.825715179443359375e+02	1.500066995620727539e+00	3.200000000000000000e+01	5.453691482543945312e-01	0.000000000000000000e+00	2.200000000000000000e+01	1.100000000000000000e+01	1.900000000000000000e+01
2.924210169315338135e+02	1.498572111129760742e+00	3.300000000000000000e+01	nan	nan	2.200000000000000000e+01	1.200000000000000000e+01	1.900000000000000000e+01
3.005521888732910156e+02	1.500823020935058594e+00	3.400000000000000000e+01	4.883859157562255859e-01	1.000000000000000000e+00	2.200000000000000000e+01	1.300000000000000000e+01	1.900000000000000000e+01
3.082181229591369629e+02	1.499157905578613281e+00	3.500000000000000000e+01	6.055440902709960938e-01	0.000000000000000000e+00	2.200000000000000000e+01	1.400000000000000000e+01	1.900000000000000000e+01
3.167334759235382080e+02	1.499814987182617188e+00	3.600000000000000000e+01	5.539000034332275391e-01	1.000000000000000000e+00	2.200000000000000000e+01	1.500000000000000000e+01	1.900000000000000000e+01
3.256324598789215088e+02	1.500554084777832031e+00	3.700000000000000000e+01	4.735078811645507812e-01	1.000000000000000000e+00	2.200000000000000000e+01	1.600000000000000000e+01	1.900000000000000000e+01
3.333648750782012939e+02	1.499849796295166016e+00	3.800000000000000000e+01	6.061961650848388672e-01	1.000000000000000000e+00	2.200000000000000000e+01	1.700000000000000000e+01	1.900000000000000000e+01
3.417135970592498779e+02	1.500437974929809570e+00	3.900000000000000000e+01	6.241610050201416016e-01	0.000000000000000000e+00	2.200000000000000000e+01	1.800000000000000000e+01	1.900000000000000000e+01
3.502625360488891602e+02	1.499806880950927734e+00	4.000000000000000000e+01	5.199830532073974609e-01	1.000000000000000000e+00	2.200000000000000000e+01	1.900000000000000000e+01	1.900000000000000000e+01
3.597614510059356689e+02	1.500128030776977539e+00	4.100000000000000000e+01	7.160651683807373047e-01	1.000000000000000000e+00	2.200000000000000000e+01	2.000000000000000000e+01	1.900000000000000000e+01
3.696264679431915283e+02	1.500330924987792969e+00	4.200000000000000000e+01	5.807089805603027344e-01	0.000000000000000000e+00	2.200000000000000000e+01	2.100000000000000000e+01	1.900000000000000000e+01
3.779086558818817139e+02	1.500225067138671875e+00	4.300000000000000000e+01	6.801829338073730469e-01	0.000000000000000000e+00	2.100000000000000000e+01	0.000000000000000000e+00	1.900000000000000000e+01
3.879237408638000488e+02	1.500468015670776367e+00	4.400000000000000000e+01	5.391049385070800781e-01	0.000000000000000000e+00	2.100000000000000000e+01	1.000000000000000000e+00	1.900000000000000000e+01
3.971731889247894287e+02	1.499840021133422852e+00	4.500000000000000000e+01	6.632778644561767578e-01	0.000000000000000000e+00	2.100000000000000000e+01	2.000000000000000000e+00	1.900000000000000000e+01
4.073381850719451904e+02	1.499863862991333008e+00	4.600000000000000000e+01	5.360631942749023438e-01	0.000000000000000000e+00	2.100000000000000000e+01	3.000000000000000000e+00	1.900000000000000000e+01
4.162706379890441895e+02	1.499550104141235352e+00	4.700000000000000000e+01	6.824650764465332031e-01	1.000000000000000000e+00	2.100000000000000000e+01	4.000000000000000000e+00	1.900000000000000000e+01
4.274193859100341797e+02	1.499557971954345703e+00	4.800000000000000000e+01	6.264960765838623047e-01	0.000000000000000000e+00	2.100000000000000000e+01	5.000000000000000000e+00	2.000000000000000000e+01
4.352175970077514648e+02	1.500271081924438477e+00	4.900000000000000000e+01	5.960419178009033203e-01	1.000000000000000000e+00	2.100000000000000000e+01	6.000000000000000000e+00	2.000000000000000000e+01
4.450998740196228027e+02	1.499878883361816406e+00	5.000000000000000000e+01	5.487129688262939453e-01	1.000000000000000000e+00	2.100000000000000000e+01	7.000000000000000000e+00	2.000000000000000000e+01
4.531658790111541748e+02	1.498874902725219727e+00	5.100000000000000000e+01	6.236288547515869141e-01	1.000000000000000000e+00	2.100000000000000000e+01	8.000000000000000000e+00	2.000000000000000000e+01
4.608477928638458252e+02	1.500025033950805664e+00	5.200000000000000000e+01	5.963370800018310547e-01	1.000000000000000000e+00	2.100000000000000000e+01	9.000000000000000000e+00	2.000000000000000000e+01
4.700461659431457520e+02	1.499758958816528320e+00	5.300000000000000000e+01	7.108349800109863281e-01	1.000000000000000000e+00	2.100000000000000000e+01	1.000000000000000000e+01	2.100000000000000000e+01
4.803447968959808350e+02	1.500089168548583984e+00	5.400000000000000000e+01	5.327341556549072266e-01	1.000000000000000000e+00	2.100000000000000000e+01	1.100000000000000000e+01	2.100000000000000000e+01
4.885103418827056885e+02	1.500635147094726562e+00	5.500000000000000000e+01	5.862700939178466797e-01	1.000000000000000000e+00	2.100000000000000000e+01	1.200000000000000000e+01	2.100000000000000000e+01
4.993585689067840576e+02	1.500858068466186523e+00	5.600000000000000000e+01	5.977051258087158203e-01	1.000000000000000000e+00	2.100000000000000000e+01	1.300000000000000000e+01	2.100000000000000000e+01
5.074419479370117188e+02	1.499551057815551758e+00	5.700000000000000000e+01	5.911769866943359375e-01	1.000000000000000000e+00	2.100000000000000000e+01	1.400000000000000000e+01	2.100000000000000000e+01
5.151735110282897949e+02	1.500274896621704102e+00	5.800000000000000000e+01	6.845710277557373047e-01	1.000000000000000000e+00	2.100000000000000000e+01	1.500000000000000000e+01	2.100000000000000000e+01
5.259888780117034912e+02	1.499882936477661133e+00	5.900000000000000000e+01	6.858909130096435547e-01	1.000000000000000000e+00	2.100000000000000000e+01	1.600000000000000000e+01	2.100000000000000000e+01
